Level,LevelName,Focus,QuestionID,Type,Gleams,Alicorns,Stakeholder,Question,Grade1,Grade2,Grade3,Grade4,Grade5
L7,Unicorn (Icon),Legacy,D5,Dimension,100000000,1000000,Mentor,Mentee global?,I am local only,I am regional,I am international,I am strong global,I am global presence
L7,Unicorn (Icon),Legacy,D5,Dimension,100000000,1000000,Professional (Talent),Organization global?,I am local only,I am regional,I am international,I am strong global,I am global presence
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Startup (Founder),Disruptive innovation?,I have no disruption,I am incremental innovation,I am clear innovation,I am strong disruption,I am paradigm shift
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Investor,Portfolio disruption?,I have no disruption,I am incremental,I am good innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Corporate Partner,Corporate disruption?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Enabler (Accelerator),Alumni disruption?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Facilitator (Services),Service disruption?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Government/Policy,Program disruption?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Influencer/Media,Disruptive narratives?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Mentor,Mentee disruption?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D6,Dimension,100000000,1000000,Professional (Talent),Organizational disruption?,I have no disruption,I am incremental,I am clear innovation,I am strong disruption,I am revolutionary
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Startup (Founder),Setting industry standards?,I have no standards,I am emerging standards,I am clear standards,I am strong standards,I am setting global standards
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Investor,Portfolio thought leadership?,I have no leadership,I am emerging leadership,I am clear leadership,I am strong leadership,I am legend leadership
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Corporate Partner,Corporate standards?,I have no standards,I am emerging standards,I am clear standards,I am strong standards,I am legendary standards
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Enabler (Accelerator),Alumni thought leadership?,I have no leadership,I am emerging leadership,I am clear leadership,I am strong leadership,I am legendary leadership
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Facilitator (Services),Service standards?,I have no standards,I am emerging standards,I am clear standards,I am strong standards,I am legendary standards
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Government/Policy,Program standards?,I have no standards,I am emerging standards,I am clear standards,I am strong standards,I am legendary standards
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Influencer/Media,Defining narratives?,I have no authority,I am emerging authority,I am clear authority,I am strong authority,I am legend authority
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Mentor,Mentee leadership?,I have no leadership,I am emerging leadership,I am clear leadership,I am strong leadership,I am legendary leadership
L7,Unicorn (Icon),Legacy,D7,Dimension,100000000,1000000,Professional (Talent),Team standards?,I have no standards,I am emerging standards,I am clear standards,I am strong standards,I am legendary standards
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Startup (Founder),Attracting ecosystem?,I am isolated; I have no ecosystem,I am small ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Investor,Portfolio ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am exceptional ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Corporate Partner,Corporate ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Enabler (Accelerator),Alumni ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Facilitator (Services),Service ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Government/Policy,Program ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Influencer/Media,Audience ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Mentor,Mentee ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D8,Dimension,100000000,1000000,Professional (Talent),Team ecosystem?,I have no ecosystem,I am limited ecosystem,I am good ecosystem,I am strong ecosystem,I am legendary ecosystem
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Startup (Founder),Creating lasting change?,I have no lasting change,I am temporary change,I am some lasting change,I am strong lasting change,I am permanent systemic
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Investor,Portfolio systemic impact?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Corporate Partner,Corporate systemic change?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Enabler (Accelerator),Alumni systemic?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Facilitator (Services),Service systemic?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Government/Policy,Program systemic?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Influencer/Media,Systemic narratives?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Mentor,Mentee systemic?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,D9,Dimension,100000000,1000000,Professional (Talent),Organizational systemic?,I have no systemic change,I am limited systemic,I am some systemic,I am strong systemic,I am permanent change
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Startup (Founder),Unicorn assumptions tested?,I am assumed; I am untested,I am minimal testing,I am some testing,I am thorough testing,I am scientifically proven
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Investor,Legacy assumptions valid?,I assume legacy,I am minimal validation,I am some validation,I am thorough validation,I am expert validation
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Corporate Partner,Systemic assumptions?,I assume systemic,I am minimal testing,I am some testing,I am thorough testing,I am proven systemic
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Enabler (Accelerator),Teaching unicorn?,I have no framework,I am basic framework,I am some teaching,I am good teaching,I am legend teaching
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Facilitator (Services),Testing unicorn model?,I am untested,I am minimal testing,I am some testing,I am thorough testing,I am expert validation
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Government/Policy,Unicorn model validated?,I am untested,I am minimal testing,I am some testing,I am good testing,I am expert validation
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Influencer/Media,Validating unicorn claims?,I am pure hype,I am hype dominant,I am some validation,I am good validation,I am legend rigor
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Mentor,Teaching unicorn?,I have no framework,I am limited teaching,I am some teaching,I am good teaching,I am legend teaching
L7,Unicorn (Icon),Legacy,EiR1,EiR,100000000,1000000,Professional (Talent),Understand unicorn?,I am untested,I am minimal,I am some,I am good,I am deep
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Startup (Founder),Unintended consequences?,I am blind to all,I miss major,I am know most,I am know key,I am identified all
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Investor,Portfolio side effects?,I am completely blind,I miss several,I am know most,I am know key,I am expert finder
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Corporate Partner,Systemic risks?,I am completely blind,I miss several,I am know most,I am know key,I am expert identification
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Enabler (Accelerator),Help identify risks?,I am ignore risks,I am limited help,I am some guidance,I am good coaching,I am legend spotter
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Facilitator (Services),Help mitigate risks?,I am ignore risks,I am limited help,I am some support,I am good coaching,I am expert mitigation
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Government/Policy,Anticipate problems?,I am ignore problems,I am limited foresight,I am some anticipation,I am good foresight,I am legend insight
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Influencer/Media,Cover risks?,I ignore risks,I am limited coverage,I am some coverage,I am good coverage,I am expert coverage
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Mentor,Teach risk?,I ignore risks,I am limited guidance,I can teach,I am expert coach,I am legend foresight
L7,Unicorn (Icon),Legacy,EiR2,EiR,100000000,1000000,Professional (Talent),Identify risks?,I am blind,I miss several,I am know most,I am know key,I am expert
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Startup (Founder),Hidden ecosystem risks?,I am ecosystem fragile,I am some ecosystem risk,I am ecosystem healthy,I am strong ecosystem,I am resilient ecosystem
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Investor,Portfolio ecosystem health?,I am unhealthy,I am some risk,I am good health,I am strong health,I am exceptional health
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Corporate Partner,Ecosystem vulnerability?,I am vulnerable,I am some vulnerability,I am some resilience,I am good resilience,I am exceptional resilience
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Enabler (Accelerator),Alumni ecosystem health?,I am unhealthy,I am some risk,I am good health,I am strong health,I am exceptional health
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Facilitator (Services),Service ecosystem health?,I am unhealthy,I am some risk,I am good health,I am strong health,I am exceptional health
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Government/Policy,Program ecosystem health?,I am unhealthy,I am some risk,I am good health,I am strong health,I am exceptional health
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Influencer/Media,Ecosystem narratives?,I am poor narratives,I am some issues,I am good narratives,I am strong narratives,I am legend narratives
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Mentor,Mentee ecosystem?,I am unhealthy,I am some risk,I am good health,I am strong health,I am exceptional health
L7,Unicorn (Icon),Legacy,EiR3,EiR,100000000,1000000,Professional (Talent),Team ecosystem health?,I am unhealthy,I am some risk,I am good health,I am strong health,I am exceptional health
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Startup (Founder),Legacy preservation?,I am legacy fragile,I am some preservation,I am good preservation,I am strong preservation,I am perpetual legacy
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Investor,Portfolio endurance?,I cannot survive,I am some durability,I am good durability,I am strong durability,I am eternal
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Corporate Partner,Legacy durability?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Enabler (Accelerator),Alumni legacy?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Facilitator (Services),Service legacy?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Government/Policy,Program legacy?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Influencer/Media,Content legacy?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Mentor,Mentee legacy?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR4,EiR,100000000,1000000,Professional (Talent),Organizational legacy?,I am fragile legacy,I am some preservation,I am good preservation,I am strong preservation,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Startup (Founder),Scale sustainability?,I am unsustainable,I am fragile growth,I am sustainable growth,I am highly sustainable,I am infinitely scalable
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Investor,Portfolio sustainable growth?,I cannot sustain,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Corporate Partner,Sustainable dominance?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual scale
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Enabler (Accelerator),Alumni sustainable?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Facilitator (Services),Service sustainable?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Government/Policy,Program sustainable?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Influencer/Media,Growth sustainability?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Mentor,Mentee sustainability?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR5,EiR,100000000,1000000,Professional (Talent),Organizational sustainability?,I am unsustainable,I am fragile,I am sustainable,I am highly sustainable,I am perpetual
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Startup (Founder),Creating valuators?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am exceptional valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Investor,Portfolio valuation?,I am unproven value,I am uncertain value,I am clear value,I am strong value,I am exceptional value
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Corporate Partner,Corporate valuation?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Enabler (Accelerator),Alumni valuations?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Facilitator (Services),Service valuation?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Government/Policy,Program valuation?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Influencer/Media,Valuation narratives?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Mentor,Mentee valuations?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR6,EiR,100000000,1000000,Professional (Talent),Organizational valuation?,I have no valuation,I am unclear valuation,I am clear valuation,I am strong valuation,I am legend valuation
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Startup (Founder),Impact metrics clear?,I have no impact metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Investor,Portfolio impact?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Corporate Partner,Corporate impact metrics?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Enabler (Accelerator),Alumni impact metrics?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Facilitator (Services),Service impact?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Government/Policy,Program impact?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Influencer/Media,Impact narratives?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Mentor,Mentee impact?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR7,EiR,100000000,1000000,Professional (Talent),Organizational impact?,I have no metrics,I am vague metrics,I am clear metrics,I am strong metrics,I am exceptional metrics
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Startup (Founder),Founder/team exhaustion?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing well,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Investor,Portfolio fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Corporate Partner,Executive fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Enabler (Accelerator),Alumni fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Facilitator (Services),Team fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Government/Policy,Staff fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Influencer/Media,Creator burnout?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Mentor,Mentor fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR8,EiR,100000000,1000000,Professional (Talent),Organizational fatigue?,I am severe exhaustion,I am significant fatigue,I am some fatigue,I am managing,I am fresh; I am energized
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Startup (Founder),Right motives for unicorn?,I am pure ego/wealth,I am mostly ego; I am some,I am mixed motives,I am mostly impact; I am some,I am pure impact-driven
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Investor,Right reasons backing?,I am pure exits,I am mostly returns; I am some,I am mixed motives,I am mostly impact; I am some,I am pure impact
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Corporate Partner,Right strategic reasons?,I am pure exploitation,I am mostly exploitation,I am mixed motives,I am mostly innovation,I am pure innovation
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Enabler (Accelerator),Right alumni focus?,I am pure self-interest,I am mostly self-interest,I am mixed motives,I am mostly founders; I am some,I am pure founder focus
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Facilitator (Services),Right service reasons?,I am pure profit,I am mostly profit; I am some,I am mixed motives,I am mostly service; I am some,I am pure service
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Government/Policy,Right program reasons?,I am pure politics,I am mostly politics; I am some,I am mixed motives,I am mostly ecosystem; I am some,I am pure ecosystem
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Influencer/Media,Right narrative?,I am pure hype,I am mostly hype; I am some,I am mixed narratives,I am mostly honest; I am some,I am pure authentic
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Mentor,Right mentor reasons?,I am pure self-serving,I am mostly self-interest,I am mixed motives,I am mostly mentees; I am some,I am pure mentorship
L7,Unicorn (Icon),Legacy,EiR9,EiR,100000000,1000000,Professional (Talent),Right organizational reasons?,I am pure power,I am mostly power; I am some,I am mixed motives,I am mostly impact; I am some,I am pure impact-driven
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Startup (Founder),Are you stewarding responsibly?,I am extractive only,I am some responsibility,I am clear responsibility,I am strong stewardship,I am legendary steward
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Investor,Spotting responsible stewards?,I cannot identify,I am vague stewardship sense,I can identify,I am expert spotter,I am legendary finder
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Corporate Partner,Responsible partnership?,I am extractive partnership,I am limited responsibility,I am good stewardship,I am strong stewardship,I am transformative stewardship
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni stewardship?,I have no stewardship,I am limited stewardship,I am clear stewardship,I am strong stewardship,I am legendary stewardship
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Facilitator (Services),Responsible service?,I am extractive,I am limited responsibility,I am good stewardship,I am strong stewardship,I am legendary stewardship
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Government/Policy,Ecosystem stewardship?,I have no stewardship,I am limited stewardship,I am some stewardship,I am good stewardship,I am legend stewardship
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Influencer/Media,Covering stewardship?,I ignore ethics,I am limited coverage,I am some coverage,I am good coverage,I am legend coverage
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Mentor,Mentee stewardship?,I have no stewardship,I am limited stewardship,I am some stewardship,I am good stewardship,I am legendary stewardship
L8,Steward (Sustain),Stewardship,D1,Dimension,1000000000,10000000,Professional (Talent),Contributing stewardship?,I am extractive,I am limited responsibility,I am some responsibility,I am strong responsibility,I am owner stewardship
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Startup (Founder),Serving all stakeholders?,I am only self,I am some stakeholders,I am most stakeholders,I am all stakeholders,I am legendary balance
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Investor,Portfolio stakeholder care?,I am shareholder only,I am limited stakeholders,I am good balance,I am excellent balance,I am exceptional care
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Corporate Partner,Stakeholder value?,I am shareholder only,I am limited value,I am good value,I am excellent value,I am transformative value
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni value?,I am shareholder only,I am limited value,I am good value,I am excellent value,I am legendary value
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Facilitator (Services),Client value?,I am profit only,I am limited value,I am good value,I am excellent value,I am legendary value
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Government/Policy,Community value?,I have no community,I am limited value,I am good value,I am excellent value,I am legendary value
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Influencer/Media,Audience value?,I am only audience,I am limited value,I am good value,I am excellent value,I am legendary value
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Mentor,Mentee value?,I am only metrics,I am limited value,I am good value,I am excellent value,I am legendary value
L8,Steward (Sustain),Stewardship,D2,Dimension,1000000000,10000000,Professional (Talent),Team value?,I am only profits,I am limited value,I am good value,I am excellent value,I am legendary value
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Startup (Founder),Environmental responsibility?,I ignore environment,I am minimal care,I am good stewardship,I am strong stewardship,I am legendary steward
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Investor,Portfolio ESG focus?,I have no ESG; I am extractive,I am limited esg,I am good esg,I am strong esg,I am exceptional esg
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Corporate Partner,Corporate sustainability?,I am extractive,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni sustainability?,I am extractive,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Facilitator (Services),Service sustainability?,I am extractive,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Government/Policy,Program sustainability?,I am extractive,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Influencer/Media,Content responsibility?,I am irresponsible,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Mentor,Mentee responsibility?,I am extractive,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D3,Dimension,1000000000,10000000,Professional (Talent),Organization sustainability?,I am extractive,I am some awareness,I am good practices,I am strong commitment,I am transformative
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Startup (Founder),Social responsibility clear?,I ignore social,I am token social,I am good social,I am strong social,I am legendary social
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Investor,Portfolio social impact?,I have no social impact,I am limited impact,I am good impact,I am strong impact,I am exceptional impact
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Corporate Partner,Corporate social impact?,I have no social impact,I am limited impact,I am good impact,I am strong impact,I am transformative
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Enabler (Accelerator),Alumni social impact?,I have no social impact,I am limited impact,I am good impact,I am strong impact,I am transformative
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Facilitator (Services),Social responsibility?,I have no responsibility,I am limited responsibility,I am clear responsibility,I am strong responsibility,I am legendary responsibility
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Government/Policy,Social program impact?,I have no social impact,I am limited impact,I am good impact,I am strong impact,I am transformative
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Influencer/Media,Social narratives?,I ignore society,I am limited coverage,I am good coverage,I am strong coverage,I am legend coverage
L8,Steward (Sustain),Stewardship,D4,Dimension,1000000000,10000000,Mentor,Mentee social impact?,I have no social impact,I am limited impact,I am good impact,I am strong impact,I am transformative
